product_id,product_category,product_name,review_description,number_stars,review_date,customer_id,customer_name,zip_code,customer_age
P7352-801,Clothing,Organic Cotton T-Shirt,Good product overall with minor issues.,4,13 Feb 2023,C64232,J. De Vries,3219-13,77
P7377-687,Clothing,Wool Winter Scarf,Good product overall with minor issues.,4,22/05/2023,C46803,JORDAN LEE,7060 JP,50
P2218-517,Clothing,Organic Cotton T-Shirt,"Very disappointed, would not recommend.",1,09/15/2023,C48606,J. Dubois,3581-18,18
P8174-237,Pet Supplies,Cat Scratching Post,"Very disappointed, would not recommend.",1,"Nov 29, 2023",C82714,Casey Taylor,9414-93,34
P7824-425,Groceries,Whole Bean Coffee,Good product overall with minor issues.,4,10-12-2021,C46472,jamie martins,7385 DK,28
P6531-741,Clothing,Organic Cotton T-Shirt,"Great quality, very happy with this purchase.",5,"Apr 21, 2024",C58132,Casey  Martins,4043-62,35
P4072-455,Toys,Educational Puzzle Game,"Great quality, very happy with this purchase.",5,22 Jun 2024,C43836,Morgan Smith,7845,41
P9126-653,Electronics,Fitness Smartwatch,,3,20/03/2021,C26236,A. Johnson,,31
P6067-953,Groceries,Gluten-Free Pasta,"Great quality, very happy with this purchase.",5,2023-09-16,C21190,Taylor Taylor,2744-88,
P1610-788,Clothing,Running Sneakers,"Great quality, very happy with this purchase.",5,"Apr 05, 2020",C17380,S. Dubois,1113 GM,47
P9693-872,Clothing,Waterproof Hiking Jacket,"Great quality, very happy with this purchase.",5,19-01-2021,C79023,Jamie Hernandez,4100-88,43
P8498-425,Groceries,Extra Virgin Olive Oil,"Not very satisfied, has several problems.",2,09-05-2023,C99271,Casey Lee,03947,56
P2577-806,Sports,Cycling Helmet,"Not very satisfied, has several problems.",2,06/12/2021,C68281,robin smith,9736-70,35
P9730-775,Books,Sci-Fi Adventure,Good product overall with minor issues.,4,"Jun 24, 2022",C58234,alex johnson,2849-35,26
P9813-979,Electronics,Bluetooth Portable Speaker,Too many compromises for the price. I expected more consistency and better finish.,2,"Mar 09, 2021",C32864,Morgan Johnson,6089,34
P4533-520,Pet Supplies,Cat Scratching Post,"Not very satisfied, has several problems.",2,13/09/2022,C75739,casey smith,6218-49,41
P6273-403,Sports,Yoga Mat,"Great quality, very happy with this purchase.",5,"Mar 03, 2022",C73855,ROBIN TAYLOR,08737,44
P5569-506,Beauty,Gentle Face Cleanser,Good product overall with minor issues.,4,2022-05-08,C88209,CASEY GARCIA,1649,21
P1551-245,Office,Desk Organizer,"Great quality, very happy with this purchase.",5,02/22/2020,C87376,CHRIS GARCIA,1897-48,36
P3562-608,Groceries,Extra Virgin Olive Oil,"Average experience, nothing special.",3,07/06/2022,C34560,ALEX BROWN,06231,42
P7429-819,Home & Kitchen,Electric Kettle,"Very disappointed, would not recommend.",1,24-09-2023,C98050,Taylor Brown,05574,49
P7158-497,Clothing,Waterproof Hiking Jacket,"Great quality, very happy with this purchase.",5,27/10/2021,C46344,Jamie  Lee,3559 RT,42
P9677-446,Home & Kitchen,Stainless Steel Knife Block,Good product overall with minor issues.,4,01/29/2023,C49229,C. Johnson,3940 OS,37
P3365-287,Electronics,Bluetooth Portable Speaker,"Great quality, very happy with this purchase.",5,01/10/2022,C21335,Morgan  Dubois,7443,63
P8303-774,Pet Supplies,Cat Scratching Post,"Very disappointed, would not recommend.",1,07/02/2020,C58503,S. Dubois,8622-12,33
P1897-995,Groceries,Extra Virgin Olive Oil,Good product overall with minor issues.,4,"Sep 28, 2023",C78411,P. Dubois,05632,25
P3874-247,Office,A4 Printer Paper,"Very disappointed, would not recommend.",1,09/04/2022,C63341,Chris  Johnson,7630-24,27
P9221-757,Electronics,Fitness Smartwatch,Good product overall with minor issues.,4,2023-06-30,C66383,morgan martins,2770-42,38
P7795-574,Home & Kitchen,Memory Foam Pillow,"Very disappointed, would not recommend.",1,07 Aug 2020,C31621,sam martins,3190 ML,44
P7215-656,Pet Supplies,Grain-Free Dog Food,"Not very satisfied, has several problems.",2,2020-10-12,C33580,S. Dubois,2352,26
P5161-553,Sports,Foam Roller,"Average experience, nothing special.",3,07/28/2024,C99710,robin taylor,4548,44
P7813-499,Toys,Educational Puzzle Game,"Great quality, very happy with this purchase.",5,20 Jul 2024,C91746,morgan taylor,09404,37
P9363-379,Clothing,Waterproof Hiking Jacket,"Average experience, nothing special.",3,24/05/2022,C94909,TAYLOR DUBOIS,3353 JM,22
P5864-578,Home & Kitchen,Non-Stick Frying Pan Set,"Great quality, very happy with this purchase.",5,2021-02-10,C29273,Pat  Lee,06432,43
P2345-245,Groceries,Whole Bean Coffee,"Great quality, very happy with this purchase.",5,11/02/2023,C15620,Casey  Brown,05025,22
P3268-760,Electronics,Wireless Noise-Cancelling Headphones,"Great quality, very happy with this purchase.",5,2021-12-25,C76797,jordan smith,,50
P2266-729,Clothing,Waterproof Hiking Jacket,"Very disappointed, would not recommend.",1,2024-03-17,C30764,Pat  Smith,5701-69,34
P2271-895,Home & Kitchen,Memory Foam Pillow,"Very disappointed, would not recommend.",1,31/07/2024,C68148,Morgan  Smith,08667,32
P4868-156,Clothing,Running Sneakers,"Average experience, nothing special.",3,01/27/2023,C20113,Casey Martins,5548-87,74
P6828-474,Groceries,Whole Bean Coffee,"Great quality, very happy with this purchase.",5,"Oct 24, 2022",C90838,SAM TAYLOR,9903,35
P5917-359,Books,Thriller Novel,"Average experience, nothing special.",3,07 Sep 2021,C71459,Chris Hernandez,2137,20
P3138-405,Electronics,Wireless Noise-Cancelling Headphones,"Not very satisfied, has several problems.",2,03/03/2022,C66263,Taylor Hernandez,08002,31
P9248-829,Books,Cookbook: Easy Weeknight Meals,Good product overall with minor issues.,4,03-10-2020,C34568,ROBIN GARCIA,4068 CT,34
P9967-131,Electronics,Fitness Smartwatch,,4,25-05-2021,C93558,Jordan Hernandez,1685 TK,44
P4614-863,Beauty,Daily SPF 50 Sunscreen,Good everyday product that gets the job done without fuss.,4,27/12/2023,C28814,taylor hernandez,1436,
P3293-283,Electronics,Fitness Smartwatch,"Not very satisfied, has several problems.",2,04/22/2020,C31864,Alex  De  Vries,6887 YB,41
P5685-581,Electronics,Wireless Noise-Cancelling Headphones,"Great quality, very happy with this purchase.",5,01/06/2021,C56195,C. Hernandez,2995-34,37
P1634-287,Home & Kitchen,Electric Kettle,Good product overall with minor issues.,4,2021-02-07,C41276,CHRIS SMITH,6003-53,31
P5511-190,Beauty,Matte Liquid Lipstick,Good product overall with minor issues.,4,05/31/2023,C93323,Chris Martins,07251,37
P3716-831,Pet Supplies,Dog Chew Toy,"Great quality, very happy with this purchase.",5,2021-09-16,C21835,Casey  Hernandez,08581,62
P9013-849,Clothing,Waterproof Hiking Jacket,"Very disappointed, would not recommend.",1,05-02-2020,C33369,TAYLOR BROWN,09883,38
P6398-145,Sports,Cycling Helmet,"Very disappointed, would not recommend.",1,12/02/2021,C12323,robin lee,7873,37
P1585-119,Electronics,Wireless Noise-Cancelling Headphones,"Average experience, nothing special.",3,2023-05-10,C26066,MORGAN MARTINS,5393 YH,51
P4691-188,Office,A4 Printer Paper,"Average experience, nothing special.",3,12/03/2023,C98614,M. Smith,9247 PY,35
P4155-602,Sports,Adjustable Dumbbell Set,"Very disappointed, would not recommend.",1,24 Sep 2023,C45994,Jordan  Martins,6237,47
P3899-730,Books,Cookbook: Easy Weeknight Meals,"Not very satisfied, has several problems.",2,25-11-2020,C52359,ROBIN SMITH,8353,21
P8969-184,Home & Kitchen,Air Purifier,"Not very satisfied, has several problems.",2,"Aug 26, 2022",C92185,ALEX DE VRIES,7358,59
P1361-407,Sports,Running Shorts,"Very disappointed, would not recommend.",1,01-11-2022,C60883,Alex Hernandez,7295 DC,24
P8057-411,Clothing,Wool Winter Scarf,"Not very satisfied, has several problems.",2,"Jan 09, 2022",C12930,casey dubois,04247,33
P7623-222,Books,Sci-Fi Adventure,Good product overall with minor issues.,4,16 Oct 2021,C66620,Taylor Lee,5503-58,66
P6621-641,Beauty,Daily SPF 50 Sunscreen,"Not very satisfied, has several problems.",2,2020-04-21,C55835,M. Smith,8536 UH,34
P9951-345,Home & Kitchen,Air Purifier,"Very disappointed, would not recommend.",1,30/05/2023,C31441,Robin  Dubois,4435 PS,23
P2409-602,Clothing,Running Sneakers,Good product overall with minor issues.,4,2023-09-24,C84235,Alex  De  Vries,02238,30
P6232-565,Electronics,Bluetooth Portable Speaker,"Average experience, nothing special.",3,04-08-2020,C18696,M. Lee,1094,25
P5526-944,Electronics,Wireless Noise-Cancelling Headphones,"Great quality, very happy with this purchase.",5,2023-04-20,C11052,J. Johnson,5050-92,28
P3412-372,Clothing,Running Sneakers,"Average experience, nothing special.",3,26 May 2021,C65116,jordan garcia,09482,54
P4380-506,Sports,Adjustable Dumbbell Set,"Average experience, nothing special.",3,25-06-2023,C15832,casey johnson,08559,50
P7158-455,Pet Supplies,Cat Scratching Post,Good product overall with minor issues.,4,"Sep 05, 2020",C93238,Casey  Martins,2154,44
P8422-790,Sports,Running Shorts,"Very disappointed, would not recommend.",1,"Oct 14, 2023",C65617,Pat  Garcia,5856-64,44
P9306-116,Clothing,Slim Fit Jeans,"Very disappointed, would not recommend.",1,08/04/2022,C51351,C. Dubois,1212,43
P4912-385,Groceries,Dark Chocolate Bar,Good product overall with minor issues.,4,04/30/2024,C97069,Sam  Martins,9193 KO,32
P3546-183,Sports,Cycling Helmet,Good product overall with minor issues.,4,02/12/2024,C31013,Alex  Taylor,09912,53
P9606-115,Electronics,Fitness Smartwatch,"Not very satisfied, has several problems.",2,02 Jan 2024,C87125,C. Garcia,9190 YG,41
P1166-527,Sports,Foam Roller,"Not very satisfied, has several problems.",2,20 Jan 2021,C20892,chris lee,6022 CS,20
P3032-214,Sports,Running Shorts,Good product overall with minor issues.,4,25/03/2024,C79262,chris hernandez,5195,26
P8457-282,Beauty,Nourishing Hair Mask,"Average experience, nothing special.",3,"Jan 23, 2020",C31489,MORGAN DUBOIS,5040,37
P1118-374,Electronics,Wireless Noise-Cancelling Headphones,"Average experience, nothing special.",3,"Jan 05, 2024",C88457,Sam  Smith,2286-87,25
P4126-419,Electronics,Wireless Noise-Cancelling Headphones,Good product overall with minor issues.,4,11 Aug 2020,C90180,CASEY HERNANDEZ,1924,40
P6967-407,Home & Kitchen,Stainless Steel Knife Block,"Average experience, nothing special.",3,24/06/2020,C37058,Chris  Garcia,7799-48,47
P6041-621,Home & Kitchen,Electric Kettle,Good product overall with minor issues.,4,2021-11-12,C71654,Robin Martins,09367,60
P2435-523,Electronics,Fitness Smartwatch,"Average experience, nothing special.",3,18-04-2021,C12579,P. Martins,8862 UD,19
P5500-889,Books,Personal Finance Basics,"Great quality, very happy with this purchase.",5,12 May 2020,C38321,Chris  Smith,5349,27
P7619-472,Electronics,Bluetooth Portable Speaker,"Very disappointed, would not recommend.",1,15/05/2024,C31678,Casey Martins,7240 XJ,35
P4858-628,Clothing,Waterproof Hiking Jacket,"Average experience, nothing special.",3,28-03-2024,C89955,Morgan  Johnson,03592,44
P7406-230,Electronics,4K Ultra HD Smart TV,"Average experience, nothing special.",3,08/04/2023,C74119,Morgan  Smith,04199,34
P5801-687,Pet Supplies,Cat Scratching Post,"Very disappointed, would not recommend.",1,"Oct 13, 2020",C37775,Alex  Smith,4915-24,44
P8155-108,Clothing,Wool Winter Scarf,Good product overall with minor issues.,4,2023-06-24,C52304,ALEX JOHNSON,6087-99,54
P5078-849,Home & Kitchen,Non-Stick Frying Pan Set,"Not very satisfied, has several problems.",2,10/01/2022,C76182,Morgan  Hernandez,2861,43
P6800-814,Electronics,Bluetooth Portable Speaker,"Very disappointed, would not recommend.",1,04/28/2024,C13675,CASEY LEE,08312,38
P7326-660,Electronics,Bluetooth Portable Speaker,"Not very satisfied, has several problems.",2,2024-07-22,C59203,Sam  Hernandez,04472,20
P3660-322,Groceries,Whole Bean Coffee,"Not very satisfied, has several problems.",2,10/09/2020,C66727,Taylor Dubois,4519 XC,33
P8812-455,Toys,Remote Control Car,"Great quality, very happy with this purchase.",5,01/16/2020,C47097,Jamie  Dubois,4519 CA,43
P5042-747,Home & Kitchen,Air Purifier,"Not very satisfied, has several problems.",2,07/03/2021,C96868,,7131,72
P9095-239,Home & Kitchen,Stainless Steel Knife Block,"Great quality, very happy with this purchase.",5,2024-05-25,C97661,Robin Smith,7938,45
P3046-365,Toys,Plush Teddy Bear,,5,11/08/2024,C72380,Sam  Lee,3118 LF,68
P9334-279,Books,Productivity Guidebook,"Very disappointed, would not recommend.",1,23-01-2024,C10565,Casey  De  Vries,,29
P6660-795,Sports,Adjustable Dumbbell Set,"Average experience, nothing special.",3,"Oct 02, 2022",C75325,C. Dubois,1519 YE,37
P6163-188,Books,Thriller Novel,"Very disappointed, would not recommend.",1,01 Feb 2020,C32200,Robin  Hernandez,3231-69,43
P4468-272,Sports,Cycling Helmet,Good product overall with minor issues.,4,2024-06-05,C32378,Jordan  Smith,8664 BA,42
P1221-618,Electronics,USB-C Fast Charger,"Great quality, very happy with this purchase.",5,"Dec 29, 2024",C58388,Casey Brown,01818,36
P8482-806,Office,Ergonomic Office Chair,"Average experience, nothing special.",3,03/29/2023,C23474,robin johnson,2023,41
P2731-249,Beauty,Hydrating Face Serum,"Average experience, nothing special.",3,"May 18, 2023",C46606,morgan taylor,04756,75
P6566-789,Pet Supplies,Cat Scratching Post,"Great quality, very happy with this purchase.",5,"Dec 22, 2024",C52470,R. Johnson,5948 UP,39
P4090-324,Electronics,Bluetooth Portable Speaker,Good product overall with minor issues.,4,26/07/2024,C91798,S. Johnson,8703,35
P7888-353,Beauty,Nourishing Hair Mask,"Very disappointed, would not recommend.",1,10 Sep 2023,C38999,MORGAN DUBOIS,2800,28
P2878-738,Books,Sci-Fi Adventure,"Not very satisfied, has several problems.",2,25 Jan 2024,C98003,CASEY GARCIA,4363,58
P2521-680,Home & Kitchen,Non-Stick Frying Pan Set,"Great quality, very happy with this purchase.",5,2020-04-28,C10629,Pat  Taylor,3968 IH,36
P2974-757,Clothing,Wool Winter Scarf,"Great quality, very happy with this purchase.",5,"Sep 24, 2022",C53298,Chris Johnson,2847 HM,26
P1468-390,Pet Supplies,Cat Scratching Post,"Great quality, very happy with this purchase.",5,2021-07-12,C89729,Jamie Smith,07822,42
P8710-703,Electronics,USB-C Fast Charger,"Not very satisfied, has several problems.",2,08-03-2022,C41149,alex dubois,06517,25
P2713-552,Electronics,Fitness Smartwatch,"Great quality, very happy with this purchase.",5,02/08/2022,C36883,T. Martins,7159,67
P5448-462,Clothing,Wool Winter Scarf,"Average experience, nothing special.",3,"Dec 30, 2023",C34669,jamie de vries,8120 WK,43
P9473-661,Sports,Running Shorts,"Great quality, very happy with this purchase.",5,2024-02-08,C41748,PAT TAYLOR,08483,41
P1652-743,Electronics,USB-C Fast Charger,"Not very satisfied, has several problems.",2,16-02-2020,C78844,J. Dubois,3106,55
P3710-855,Books,Productivity Guidebook,Good product overall with minor issues.,4,06-08-2022,C60814,JAMIE GARCIA,05819,28
P8672-545,Electronics,USB-C Fast Charger,"Very disappointed, would not recommend.",1,05/05/2020,C28211,Chris  Hernandez,7738 CF,34
P7405-165,Toys,Building Block Set,"Average experience, nothing special.",3,"Mar 20, 2023",C78107,Chris  Martins,6346 VW,42
P5926-418,Electronics,Bluetooth Portable Speaker,"Great quality, very happy with this purchase.",5,15/05/2022,C59039,Sam  Johnson,05033,21
P8495-513,Toys,Building Block Set,Good product overall with minor issues.,4,01-03-2024,C29889,JORDAN LEE,,71
P3145-384,Books,Productivity Guidebook,"Average experience, nothing special.",3,2024-03-30,C67365,Morgan  Taylor,6362,58
P7801-275,Electronics,USB-C Fast Charger,"Not very satisfied, has several problems.",2,"Oct 20, 2024",C56940,SAM MARTINS,8554-67,38
P6496-771,Clothing,Slim Fit Jeans,"Average experience, nothing special.",3,06-10-2020,C10713,JAMIE DE VRIES,04313,23
P8717-851,Electronics,USB-C Fast Charger,"Average experience, nothing special.",3,04-02-2020,C72579,chris taylor,6431,46
P3911-960,Home & Kitchen,Electric Kettle,"Great quality, very happy with this purchase.",5,10-12-2024,C99972,jamie de vries,4879,29
P8648-869,Home & Kitchen,Air Purifier,"Very disappointed, would not recommend.",1,13-02-2022,C90153,taylor smith,3172,42
P6508-601,Office,Mechanical Keyboard,"Average experience, nothing special.",3,21 Jul 2024,C33435,J. Martins,2549-66,42
P5757-115,Office,Wireless Mouse,"Very disappointed, would not recommend.",1,"Aug 18, 2022",C87711,Jordan Lee,06601,21
P2678-597,Clothing,Organic Cotton T-Shirt,"Very disappointed, would not recommend.",1,15/03/2024,C61683,Chris Dubois,5470 LW,36
P7236-452,Office,Mechanical Keyboard,"Great quality, very happy with this purchase.",5,16/01/2024,C10762,ALEX BROWN,3920,75
P2384-930,Electronics,Bluetooth Portable Speaker,"Great quality, very happy with this purchase.",5,"Jun 29, 2023",C30951,JAMIE JOHNSON,3187-88,25
P8028-745,Clothing,Running Sneakers,"Average experience, nothing special.",3,2020-09-14,C25284,Jamie Dubois,5023,44
P1767-418,Toys,Educational Puzzle Game,"Great quality, very happy with this purchase.",5,28-11-2021,C80102,PAT GARCIA,04280,31
P3992-855,Home & Kitchen,Air Purifier,"Great quality, very happy with this purchase.",5,17/01/2020,C38110,sam lee,09909,76
P6152-419,Clothing,Running Sneakers,"Not very satisfied, has several problems.",2,03/17/2023,C31521,MORGAN HERNANDEZ,7941,34
P2248-515,Groceries,Organic Almond Butter,"Very disappointed, would not recommend.",1,"Jan 29, 2024",C71012,Morgan  Johnson,3375,53
P9779-411,Beauty,Daily SPF 50 Sunscreen,"Great quality, very happy with this purchase.",5,28 Dec 2021,C91170,Jordan Lee,02316,36
P4594-307,Electronics,Wireless Noise-Cancelling Headphones,"Great quality, very happy with this purchase.",5,06/23/2020,C80133,Sam  Dubois,05614,29
P6489-841,Beauty,Matte Liquid Lipstick,"Great quality, very happy with this purchase.",5,2024-05-12,C67867,Sam Smith,8677 VG,44
P7473-264,Home & Kitchen,Electric Kettle,"Very disappointed, would not recommend.",1,03-01-2024,C37800,Casey Johnson,2428-91,31
P6250-113,Toys,Educational Puzzle Game,Good product overall with minor issues.,4,"Apr 28, 2021",C79759,CHRIS GARCIA,1603 DL,27
P2169-580,Beauty,Matte Liquid Lipstick,Good product overall with minor issues.,4,27 Nov 2020,C33219,Jordan Taylor,3017-49,36
P6618-308,Books,Personal Finance Basics,"Very disappointed, would not recommend.",1,05/22/2020,C37843,taylor de vries,6313 ZA,29
P2640-309,Clothing,Wool Winter Scarf,"Very disappointed, would not recommend.",1,2020-09-19,C89513,Taylor  Smith,09526,43
P2131-928,Pet Supplies,Dog Chew Toy,Good product overall with minor issues.,4,23-05-2022,C87610,Robin Smith,7616-35,50
P8878-599,Electronics,Wireless Noise-Cancelling Headphones,"Not very satisfied, has several problems.",2,02 Nov 2021,C86065,pat brown,06735,49
P8072-846,Home & Kitchen,Memory Foam Pillow,"Average experience, nothing special.",3,07-03-2022,C70949,Alex  Martins,6378-48,31
P9090-284,Home & Kitchen,Stainless Steel Knife Block,"Very disappointed, would not recommend.",1,12/27/2024,C39766,sam johnson,6314-55,29
P7419-155,Clothing,Slim Fit Jeans,Good product overall with minor issues.,4,21/11/2020,C75915,Jordan  Hernandez,3454-78,58
P9687-452,Beauty,Matte Liquid Lipstick,"Average experience, nothing special.",3,30 Sep 2021,C51158,S. Taylor,7967,28
P5271-822,Beauty,Nourishing Hair Mask,"Not very satisfied, has several problems.",2,2020-02-29,C96349,CHRIS SMITH,5813-10,21
P1772-368,Clothing,Organic Cotton T-Shirt,"Great quality, very happy with this purchase.",5,"Jan 26, 2022",C70450,TAYLOR BROWN,4350 QO,31
P9564-389,Home & Kitchen,Electric Kettle,"Very disappointed, would not recommend.",1,2021-09-23,C75461,JAMIE LEE,9392-76,43
P3192-705,Books,Thriller Novel,"Very disappointed, would not recommend.",1,15/08/2023,C86325,alex johnson,9577 AJ,57
P2639-412,Home & Kitchen,Air Purifier,"Very disappointed, would not recommend.",1,05 Oct 2021,C85555,sam de vries,8655-58,39
P6628-947,Sports,Running Shorts,Good product overall with minor issues.,4,25 Feb 2021,C59533,jordan taylor,2860,41
P9554-605,Clothing,Running Sneakers,"Average experience, nothing special.",3,"Oct 01, 2022",C63316,T. Lee,4342,28
P5389-685,Home & Kitchen,Non-Stick Frying Pan Set,"Very disappointed, would not recommend.",1,2021-07-06,C51676,robin johnson,8354 UX,43
P2527-420,Home & Kitchen,Air Purifier,Good product overall with minor issues.,4,10-03-2023,C46344,Jamie  Lee,3559 RT,42
P5219-429,Sports,Adjustable Dumbbell Set,"Great quality, very happy with this purchase.",5,11/11/2020,C72631,Alex De Vries,9160,41
P3923-793,Electronics,Bluetooth Portable Speaker,"Average experience, nothing special.",3,22-10-2023,C58371,C. De Vries,5814,23
P3156-982,Clothing,Running Sneakers,"Very disappointed, would not recommend.",1,17 Sep 2022,C70176,S. Brown,04858,59
P6741-336,Office,Mechanical Keyboard,"Great quality, very happy with this purchase.",5,06/19/2022,C16133,Morgan  Brown,01333,71
P8384-629,Home & Kitchen,Memory Foam Pillow,"Not very satisfied, has several problems.",2,09 May 2022,C94086,T. Brown,05612,25
P8500-713,Beauty,Daily SPF 50 Sunscreen,"Very disappointed, would not recommend.",1,06/24/2021,C20740,Chris Taylor,3731 UA,21
P1225-798,Electronics,Wireless Noise-Cancelling Headphones,"Not very satisfied, has several problems.",2,01-05-2023,C65213,ROBIN DE VRIES,5392 UK,44
P4355-913,Clothing,Organic Cotton T-Shirt,"Average experience, nothing special.",3,"Aug 05, 2024",C32875,SAM TAYLOR,3353,33
P5166-875,Clothing,Organic Cotton T-Shirt,"Great quality, very happy with this purchase.",5,11 Apr 2023,C81033,sam brown,4138,34
P2536-884,Electronics,Fitness Smartwatch,"It’s fine for now, but I’m not sure how long it will last.",3,30/03/2022,C91293,pat martins,04602,20
P2321-897,Beauty,Matte Liquid Lipstick,"Average experience, nothing special.",3,07 Dec 2021,C49573,JORDAN DUBOIS,8832,33
P3708-279,Toys,Remote Control Car,"Average experience, nothing special.",3,10 Jun 2023,C36298,Alex  Taylor,9439-56,51
P7556-774,Sports,Yoga Mat,"Very disappointed, would not recommend.",1,28 Aug 2024,C42312,Alex  Dubois,08122,36
P8664-960,Sports,Cycling Helmet,"Not very satisfied, has several problems.",2,08/04/2021,C39148,Morgan  Taylor,1610,43
P7222-880,Home & Kitchen,Electric Kettle,"Very disappointed, would not recommend.",1,07/06/2023,C78746,J. Brown,1719 UM,42
P6369-536,Electronics,USB-C Fast Charger,"Very disappointed, would not recommend.",1,16-11-2024,C68538,SAM SMITH,1372,35
P8426-832,Electronics,USB-C Fast Charger,"Average experience, nothing special.",3,11/09/2024,C89279,Casey  De  Vries,1695-72,73
P5691-869,Home & Kitchen,Memory Foam Pillow,"Great quality, very happy with this purchase.",5,04/10/2024,C98655,Alex  Smith,4675 RP,18
P1897-895,Books,Thriller Novel,"Not very satisfied, has several problems.",2,2022-11-09,C58388,JORDAN TAYLOR,5084 HD,43
P2774-889,Books,Sci-Fi Adventure,"Great quality, very happy with this purchase.",5,13-01-2023,C84075,casey dubois,03906,40
P9839-505,Beauty,Gentle Face Cleanser,"Not very satisfied, has several problems.",2,"Nov 25, 2024",C90335,A. Smith,03571,40
P4646-655,Pet Supplies,Grain-Free Dog Food,"Very disappointed, would not recommend.",1,10-10-2024,C84898,jordan de vries,1640 MW,58
P1692-208,Books,Productivity Guidebook,"Average experience, nothing special.",3,22 Jun 2021,C32975,Chris Garcia,4744,41
P3643-756,Home & Kitchen,Memory Foam Pillow,Good product overall with minor issues.,4,01/07/2024,C58802,S. Johnson,3753 XV,27
P9882-262,Pet Supplies,Cat Scratching Post,Good product overall with minor issues.,4,04-08-2022,C86380,Robin  Brown,8637,33
P5692-877,Sports,Running Shorts,"Very disappointed, would not recommend.",1,10-06-2023,C40443,Jordan De Vries,9256 NW,37
P6335-347,Electronics,Wireless Noise-Cancelling Headphones,"Great quality, very happy with this purchase.",5,"Jan 05, 2020",C21192,ALEX SMITH,08715,64
P9847-596,Beauty,Hydrating Face Serum,"Very disappointed, would not recommend.",1,01/03/2021,C17412,M. Johnson,04782,40
P5639-593,Home & Kitchen,Stainless Steel Knife Block,"Not very satisfied, has several problems.",2,"Jun 27, 2022",C88604,sam lee,8175-97,27
P3058-988,Sports,Cycling Helmet,"Very disappointed, would not recommend.",1,26-10-2023,C80502,Pat  Brown,5155-33,68
P6196-837,Toys,Educational Puzzle Game,"Great quality, very happy with this purchase.",5,20/10/2024,C81382,Robin De Vries,09089,50
P2829-474,Home & Kitchen,Air Purifier,Good product overall with minor issues.,4,2022-09-06,C73304,Jamie Garcia,5356,73
P3138-916,Electronics,USB-C Fast Charger,"Great quality, very happy with this purchase.",5,11/06/2024,C73868,SAM DE VRIES,9192 XD,20
P3566-612,Office,Desk Organizer,"Very disappointed, would not recommend.",1,11/10/2020,C90976,Pat  Martins,08642,28
P2316-318,Office,Mechanical Keyboard,Good product overall with minor issues.,4,01 May 2022,C43799,morgan johnson,02666,60
P1046-620,Electronics,4K Ultra HD Smart TV,"Average experience, nothing special.",3,26 Jun 2023,C42733,MORGAN GARCIA,5298,78
P2625-148,Beauty,Hydrating Face Serum,Good product overall with minor issues.,4,14/01/2022,C89740,CASEY DUBOIS,6565 XV,46
P8780-272,Beauty,Matte Liquid Lipstick,"Average experience, nothing special.",3,07/05/2021,C84724,C. Garcia,05051,35
P8237-782,Home & Kitchen,Electric Kettle,Good product overall with minor issues.,4,01/12/2022,C68170,Chris  Johnson,9904,37
P8520-313,Groceries,Organic Almond Butter,Good product overall with minor issues.,4,15/01/2024,C24596,robin martins,1246,36
P6453-119,Books,Personal Finance Basics,"Average experience, nothing special.",3,"Mar 10, 2024",C49420,Jamie  Lee,03077,23
P8988-891,Groceries,Organic Almond Butter,"Average experience, nothing special.",3,"Dec 03, 2024",C34822,pat hernandez,,33
P8977-483,Home & Kitchen,Non-Stick Frying Pan Set,"Great quality, very happy with this purchase.",5,2021-01-27,C65324,Jamie  Smith,5305 GU,33
P8968-468,Electronics,Fitness Smartwatch,"Average experience, nothing special.",3,11/01/2022,C71963,C. Hernandez,9828-20,38
P8297-392,Pet Supplies,Pet Grooming Brush,"Average experience, nothing special.",3,15-12-2023,C33683,J. Dubois,9337-47,34
P6558-665,Beauty,Daily SPF 50 Sunscreen,"Great quality, very happy with this purchase.",5,03/10/2023,C58922,P. Lee,4795-69,54
P2383-757,Clothing,Organic Cotton T-Shirt,"Average experience, nothing special.",3,30-07-2024,C62553,Casey  Hernandez,9844,39
P7920-836,Home & Kitchen,Non-Stick Frying Pan Set,"Average experience, nothing special.",3,31-12-2023,C77035,TAYLOR BROWN,3828,27
P4450-627,Home & Kitchen,Air Purifier,"Great quality, very happy with this purchase.",5,16 Feb 2021,C39718,Jamie  Lee,3534 JQ,43
P8039-545,Pet Supplies,Cat Litter Odor Control,,3,03/01/2021,C68780,Jamie  Smith,1351,27
P1214-620,Toys,Plush Teddy Bear,"Great quality, very happy with this purchase.",5,16-08-2024,C50427,Casey Hernandez,7414-28,76
P6807-163,Pet Supplies,Cat Scratching Post,"Very disappointed, would not recommend.",1,11/11/2020,C85221,Jamie Garcia,7036,43
P2904-484,Clothing,Running Sneakers,"Not very satisfied, has several problems.",2,14/08/2021,C34895,TAYLOR DE VRIES,1793-70,18
P7148-371,Books,Cookbook: Easy Weeknight Meals,"Great quality, very happy with this purchase.",5,27-08-2020,C11249,R. De Vries,4312,31
P9028-393,Home & Kitchen,Non-Stick Frying Pan Set,"Very disappointed, would not recommend.",1,2023-07-31,C93535,taylor dubois,5885,38
P4156-763,Books,Personal Finance Basics,"Not very satisfied, has several problems.",2,"Jun 30, 2022",C30887,M. Lee,7768,36
